path,label
Retinal_Detachment/Macula_Intact/TD/102769_00048.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00023.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00016.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00098.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00022.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00058.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00006.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00042.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00077.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00109.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00096.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00107.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00076.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00079.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00016.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00026.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00089.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00060.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00029.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00077.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00104.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00118.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00054.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00023.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00041.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00131.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00076.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00105.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00077.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00009.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00141.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00059.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00099.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00132.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00068.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00046.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00135.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00081.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00091.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00149.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00028.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00033.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00047.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00126.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00029.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00151.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00081.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00045.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00043.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00107.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00068.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00007.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00023.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00050.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00067.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00008.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00076.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00064.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00097.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00031.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00004.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00044.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00067.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00112.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00054.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00006.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00080.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00027.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00055.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00115.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00066.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00038.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00073.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00051.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00038.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00059.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00028.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00147.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00067.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00138.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00059.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00030.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00063.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00069.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00026.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00037.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00052.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00119.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00133.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00124.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00079.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00006.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00116.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00124.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00096.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00005.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00036.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00041.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00098.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00025.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00088.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00029.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00024.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00096.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00067.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00063.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00053.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00106.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00025.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00090.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00035.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00100.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00072.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00146.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00061.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00083.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00003.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00043.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00007.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00120.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00001.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00093.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00106.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00143.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00010.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00057.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00032.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00062.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00142.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00041.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00087.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00110.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00102.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00087.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00069.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00129.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00034.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00050.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00139.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00049.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00101.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00116.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00026.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00055.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00090.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00044.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00017.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00145.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00023.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00054.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00052.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00064.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00016.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00121.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00088.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00144.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00077.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00095.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00037.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00075.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00058.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00001.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00035.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00086.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00066.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00033.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00072.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00018.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00055.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00039.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00014.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00085.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00015.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00033.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00122.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00013.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00080.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00074.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00151.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00137.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00008.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00119.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00062.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00111.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00038.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00071.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00003.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00022.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00037.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00052.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00024.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00065.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00120.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00103.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00087.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00142.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00136.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00074.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00005.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00034.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00014.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00001.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00027.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00134.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00069.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00031.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00057.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00140.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00143.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00063.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00015.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00039.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00091.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00024.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00043.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00056.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00040.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00042.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00040.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00031.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00019.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00148.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00087.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00032.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00057.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00098.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00009.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00060.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00057.mp4,1
Retinal_Detachment/Macula_Intact/TD/102769_00010.mp4,1
Retinal_Detachment/Macula_Detached/Bilateral/755384_00010.mp4,0
Retinal_Detachment/Macula_Intact/ND/258033_00011.mp4,1
Retinal_Detachment/Macula_Intact/ND/258033_00018.mp4,1
Retinal_Detachment/Macula_Detached/TD/405744_00060.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00020.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00018.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00049.mp4,0
Retinal_Detachment/Macula_Detached/Bilateral/755384_00024.mp4,0
Retinal_Detachment/Macula_Detached/TD/405744_00048.mp4,0
Retinal_Detachment/Macula_Intact/TD/102769_00069.mp4,1
